RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2013,ES,3901,861.06642,1,2,1,1929,1,1,1,1,1,3,1, ,-2, ,-2,3902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,3902,861.06642,1,1,1,1940,1,2,1,1,1,3,1, ,-2, ,-2,3901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,3903,861.06642,1,8,1,1978,1,2,1,1,1,1,1,3901,1,3902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,4001,309.64403,1,1,1,1957,1,1,1,1,1,2,1, ,-2, ,-2,4002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,4002,309.64403,1,3,1,1957,1,2,1,1,1,1,1, ,-2, ,-2,4001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,4003,309.64403,1,10,1,1994,1,2,1,1,1,4,1,4001,1,4002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,4004,309.64403,1,6,1,1988,1,2,1,1,1,2,1,4001,1,4002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,4101,2078.41175,1,2,1,1946,1,2,1,1,1,3,1, ,-2, ,-2,4102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,4102,2078.41175,1,10,1,1940,1,1,1,1,1,3,1, ,-2, ,-2,4101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,4103,2078.41175,1,6,1,1976,1,2,1,1,1,1,1,4102,1,4101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
