RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2010,ES,11801,590.85305,1,1,1,1971,1,1,1,1,1,1,1, ,-2, ,-2,11802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2010,ES,11802,590.85305,1,5,1,1974,1,2,1,1,1,4,1, ,-2, ,-2,11801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2010,ES,11803,590.85305,1,4,1,2007,1,2,1,1,1,4,1,11801,1,11802,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,10,1,601.47853,1,0,1
2010,ES,12501,427.95717,1,4,1,1942,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,12502,427.95717,1,9,1,1969,1,2,1,1,1,1,1, ,-2,12501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,12503,427.95717,1,7,1,1977,1,2,1,1,1,2,1, ,-2,12501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,13101,2685.58089,1,12,1,1983,1,2,1,1,1,1,1, ,-2, ,-2,13103,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2010,ES,13102,2685.58089,1,7,1,2001,1,2,1,1,1,4,1, ,-2,13101,1, ,-2, ,-2,40,1,0,1,0,1,0,1,0,1,2737.08756,1,0,1
2010,ES,13103,2685.58089,1,5,1,1985,1,1,1,1,1,1,1, ,-2, ,-2,13101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2010,ES,13201,1858.83509,1,1,1,1958,1,1,1,1,1,3,1, ,-2, ,-2,13202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,13202,1858.83509,1,6,1,1962,1,2,1,1,1,4,1, ,-2, ,-2,13201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,13203,1858.83509,1,7,1,1989,1,1,1,1,1,1,1,13201,1,13202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,13301,384.41588,1,2,1,1960,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,13601,874.49590,1,1,1,1952,1,2,1,1,1,1,1, ,-2, ,-2,13602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,13602,874.49590,1,9,1,1954,1,1,1,1,1,1,1, ,-2, ,-2,13601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,13603,874.49590,1,1,1,1978,1,1,1,1,1,1,1,13602,1,13601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,13801,1097.47300,1,2,1,1958,1,1,1,1,1,1,1, ,-2, ,-2,13802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,13802,1097.47300,1,3,1,1957,1,2,1,1,1,1,1, ,-2, ,-2,13801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,13803,1097.47300,1,7,1,1990,1,1,1,1,1,4,1,13801,1,13802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,13804,1097.47300,1,2,1,1993,1,1,1,1,1,4,1,13801,1,13802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,14401,1920.81001,1,9,1,1966,1,2,1,1,1,1,1, ,-2, ,-2,14402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,14402,1920.81001,1,1,1,1967,1,1,1,1,1,1,1, ,-2, ,-2,14401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,14403,1920.81001,1,3,1,1993,1,1,1,1,1,4,1, ,-2,14401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,14801,741.66492,1,12,1,1968,1,1,1,1,1,1,1, ,-2, ,-2,14802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,14802,741.66492,1,1,1,1969,1,2,1,1,1,1,1, ,-2, ,-2,14801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,14803,741.66492,1,12,1,1998,1,1,1,1,1,4,1,14801,1,14802,1, ,-2, ,-2,25,1,0,1,0,1,0,1,10,1,891.78373,1,0,0
2010,ES,15001,1173.83597,1,5,1,1930,1,2,1,1,1,4,1, ,-2, ,-2,15002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,15002,1173.83597,1,11,1,1927,1,1,1,1,1,3,1, ,-2, ,-2,15001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,15401,331.70028,1,11,1,1960,1,1,1,1,1,4,1, ,-2, ,-2,15402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,15402,331.70028,1,7,1,1968,1,2,1,1,1,1,1, ,-2, ,-2,15401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,15403,331.70028,1,7,1,1990,1,1,1,1,1,4,1,15401,1,15402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,15404,331.70028,1,9,1,2007,1,1,1,1,1,4,1,15401,1,15402,1, ,-2,25,1, ,-2,0,1,0,1,0,1,0,1,337.66534,1,0,0
2010,ES,15601,161.11862,1,1,1,1961,1,2,1,1,1,1,1, ,-2, ,-2,15602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,15602,161.11862,1,4,1,1963,1,1,1,1,1,1,1, ,-2, ,-2,15601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,15603,161.11862,1,1,1,1995,1,1,1,1,1,4,1,15602,1,15601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,15604,161.11862,1,5,1,1998,1,2,1,1,1,4,1,15602,1,15601,1, ,-2, ,-2,35,1,10,1,0,1,0,1,0,1,154.66390,1,0,0
2010,ES,16201,946.76460,1,3,1,1955,1,1,1,1,1,4,1, ,-2, ,-2,16202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,16202,946.76460,1,11,1,1966,1,2,1,1,1,1,1, ,-2, ,-2,16201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,16203,946.76460,1,7,1,1997,1,1,1,1,1,4,1,16201,1,16202,1, ,-2, ,-2,40,1,0,1,0,1,0,1,0,1,908.83539,1,0,0
2010,ES,16204,946.76460,1,1,1,2005,1,1,1,1,1,4,1,16201,1,16202,1, ,-2,40,1, ,-2,0,1,0,1,0,1,0,1,880.91306,1,0,0
2010,ES,16205,946.76460,1,1,1,2005,1,1,1,1,1,4,1,16201,1,16202,1, ,-2,40,1, ,-2,0,1,0,1,0,1,0,1,880.91306,1,0,0
2010,ES,16401,1019.82887,1,6,1,1931,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2010,ES,16601,1041.18320,1,10,1,1968,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2010,ES,16602,1041.18320,1,10,1,1995,1,2,1,2,1,4,1, ,-2,16601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2010,ES,16901,675.58774,1,11,1,1943,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,16902,675.58774,1,10,1,1967,1,1,1,1,1,1,1, ,-2,16901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,16903,675.58774,1,3,1,1984,1,2,1,1,1,4,1, ,-2,16901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,17101,766.60137,1,4,1,1944,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,17102,766.60137,1,11,1,1974,1,1,1,1,1,4,1, ,-2,17101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2010,ES,17601,1105.35347,1,8,1,1946,1,2,1,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2010,ES,17602,1105.35347,1,11,1,1980,1,1,1,1,1,2,1, ,-2,17601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2010,ES,17701,1212.64723,1,6,1,1958,1,1,1,1,1,1,1, ,-2, ,-2,17702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,17702,1212.64723,1,12,1,1960,1,2,1,1,1,1,1, ,-2, ,-2,17701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,18001,786.32261,1,9,1,1973,1,1,1,1,1,1,1, ,-2, ,-2,18002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,18002,786.32261,1,2,1,1972,1,2,1,1,1,4,1, ,-2, ,-2,18001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,18003,786.32261,1,11,1,2000,1,2,1,1,1,4,1,18001,1,18002,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,769.09365,1,0,0
2010,ES,18004,786.32261,1,12,1,2003,1,2,1,1,1,4,1,18001,1,18002,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,795.96290,1,0,0
2010,ES,18101,4286.36630,1,7,1,1970,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,18301,2390.92150,1,7,1,1948,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,18302,2390.92150,1,5,1,1981,1,1,1,1,1,1,1,18301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,18601,2916.39826,1,3,1,1963,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,18901,1063.06738,1,6,1,1949,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,18902,1063.06738,1,7,1,1987,1,2,1,1,1,1,1,18901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,19201,1159.33797,1,10,1,1972,1,1,1,1,1,1,1, ,-2, ,-2,19202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,19202,1159.33797,1,7,1,1974,1,2,1,1,1,4,1, ,-2, ,-2,19201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
