DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2007,ES,457,ES51,1, ,-2,1369.20693,1,2,1
2007,ES,458,ES51,1, ,-2,986.02531,1,2,1
2007,ES,459,ES51,1, ,-2,1891.76264,1,2,1
2007,ES,460,ES51,1, ,-2,1494.40623,1,1,1
2007,ES,461,ES51,1, ,-2,2598.97635,1,1,1
2007,ES,462,ES51,1, ,-2,2089.15953,1,1,1
2007,ES,464,ES51,1, ,-2,1469.90447,1,1,1
2007,ES,465,ES51,1, ,-2,838.21027,1,1,1
2007,ES,467,ES51,1, ,-2,1962.27153,1,1,1
2007,ES,468,ES51,1, ,-2,1962.27153,1,1,1
2007,ES,469,ES51,1, ,-2,1235.07310,1,1,1
2007,ES,470,ES51,1, ,-2,1506.67451,1,1,1
2007,ES,471,ES51,1, ,-2,1580.21718,1,1,1
2007,ES,472,ES51,1, ,-2,2643.20251,1,1,1
2007,ES,473,ES51,1, ,-2,1279.57201,1,1,1
2007,ES,474,ES51,1, ,-2,2918.28831,1,1,1
2007,ES,475,ES51,1, ,-2,1311.32287,1,1,1
2007,ES,476,ES51,1, ,-2,2691.11776,1,1,1
2007,ES,477,ES51,1, ,-2,1580.21718,1,1,1
2007,ES,478,ES51,1, ,-2,1516.43801,1,1,1
2007,ES,479,ES51,1, ,-2,2365.09786,1,1,1
2007,ES,480,ES51,1, ,-2,2017.59350,1,1,1
2007,ES,481,ES51,1, ,-2,1755.65381,1,1,1
2007,ES,483,ES51,1, ,-2,1603.17448,1,1,1
2007,ES,484,ES51,1, ,-2,3314.01517,1,1,1
2007,ES,485,ES51,1, ,-2,2029.56207,1,2,1
2007,ES,486,ES51,1, ,-2,1914.08486,1,2,1
2007,ES,487,ES51,1, ,-2,2338.07315,1,2,1
2007,ES,488,ES51,1, ,-2,1644.03083,1,2,1
2007,ES,489,ES51,1, ,-2,3484.52440,1,2,1
2007,ES,490,ES51,1, ,-2,1842.64529,1,3,1
2007,ES,491,ES51,1, ,-2,2473.80168,1,3,1
2007,ES,492,ES51,1, ,-2,1622.60739,1,3,1
2007,ES,493,ES51,1, ,-2,1740.25526,1,1,1
2007,ES,494,ES51,1, ,-2,2704.16335,1,1,1
2007,ES,495,ES51,1, ,-2,1704.30273,1,1,1
2007,ES,496,ES51,1, ,-2,777.36472,1,1,1
2007,ES,497,ES51,1, ,-2,1048.46119,1,1,1
2007,ES,500,ES51,1, ,-2,1166.31045,1,1,1
2007,ES,501,ES51,1, ,-2,1308.64106,1,1,1
2007,ES,502,ES51,1, ,-2,1105.13653,1,1,1
2007,ES,504,ES51,1, ,-2,1386.28591,1,1,1
2007,ES,505,ES51,1, ,-2,2296.65139,1,1,1
2007,ES,507,ES51,1, ,-2,1479.90795,1,1,1
2007,ES,508,ES51,1, ,-2,1197.84166,1,1,1
2007,ES,509,ES51,1, ,-2,1913.33520,1,1,1
2007,ES,510,ES51,1, ,-2,1483.39241,1,1,1
2007,ES,511,ES51,1, ,-2,1202.07274,1,1,1
2007,ES,512,ES51,1, ,-2,1526.51761,1,1,1
2007,ES,513,ES51,1, ,-2,1887.13153,1,1,1
2007,ES,514,ES51,1, ,-2,1743.96645,1,1,1
2007,ES,515,ES51,1, ,-2,1850.09382,1,1,1
2007,ES,516,ES51,1, ,-2,1521.19097,1,1,1
2007,ES,517,ES51,1, ,-2,2963.98870,1,1,1
