RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2014,ES,4302,6364.03431,1,4,1,1945,1,2,1,1,1,3,1, ,-2, ,-2,4301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,4401,5299.34669,1,10,1,1939,1,1,1,1,1,3,1, ,-2, ,-2,4402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2014,ES,4402,5299.34669,1,10,1,1941,1,2,1,1,1,3,1, ,-2, ,-2,4401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2014,ES,4601,10819.61952,1,1,1,1950,1,1,1,1,1,2,1, ,-2, ,-2,4602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2014,ES,4602,10819.61952,1,7,1,1952,1,2,1,1,1,1,1, ,-2, ,-2,4601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2014,ES,4603,10819.61952,1,4,1,1955,1,2,1,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2014,ES,4701,3245.26574,1,1,1,1959,1,2,1,1,1,4,1, ,-2, ,-2,4702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,4702,3245.26574,1,4,1,1954,1,1,1,1,1,1,1, ,-2, ,-2,4701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,4703,3245.26574,1,5,1,1982,1,2,1,1,1,1,1,4702,1,4701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,4704,3245.26574,1,10,1,1990,1,2,1,1,1,4,1,4702,1,4701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,4801,3797.33692,1,3,1,1952,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,4901,1609.06058,1,6,1,1940,1,1,1,1,1,3,1, ,-2, ,-2,4902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,4902,1609.06058,1,7,1,1942,1,2,1,1,1,3,1, ,-2, ,-2,4901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,5001,2508.68564,1,12,1,1951,1,1,1,1,1,3,1, ,-2, ,-2,5002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,5002,2508.68564,1,10,1,1963,1,2,1,1,1,4,1, ,-2, ,-2,5001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,5003,2508.68564,1,12,1,1980,1,1,1,1,1,1,1,5001,1,5002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
